SLNO,Candidate.Ref,DOJ.Extended,Duration.to.accept.offer,Notice.period,Offered.band,Pecent.hike.expected.in.CTC,Percent.hike.offered.in.CTC,Percent.difference.CTC,Joining.Bonus,Candidate.relocate.actual,Gender,Candidate.Source,Rex.in.Yrs,LOB,Joining Location,Age,Status,Joining Status
1727,2322708,No,5,30,E0,42.86,42.86,0,No,No,Female,Direct,0,INFRA,Chennai,23,Joined,0
1728,2322712,No,5,30,E0,42.86,42.86,0,No,No,Male,Direct,0,INFRA,Bangalore,23,Joined,0
1729,2322714,No,5,30,E0,42.86,42.86,0,No,No,Female,Direct,0,INFRA,Bangalore,23,Joined,0
1730,2322715,No,5,30,E0,42.86,42.86,0,No,No,Male,Direct,0,INFRA,Bangalore,23,Joined,0
1731,2322717,No,5,30,E0,42.86,42.86,0,No,No,Female,Direct,0,INFRA,Bangalore,23,Joined,0
1732,2322718,No,5,30,E0,42.86,42.86,0,No,No,Female,Direct,0,INFRA,Bangalore,23,Joined,0
1733,2322720,No,5,30,E0,42.86,42.86,0,No,No,Female,Direct,0,INFRA,Bangalore,22,Joined,0
1734,2322721,No,5,30,E0,42.86,42.86,0,No,No,Female,Direct,0,INFRA,Bangalore,23,Joined,0
1735,2322722,No,5,30,E0,42.86,42.86,0,No,No,Male,Direct,0,INFRA,Bangalore,23,Joined,0
1736,2322723,No,5,30,E0,42.86,42.86,0,No,No,Female,Direct,0,INFRA,Bangalore,23,Joined,0
1737,2322724,No,5,30,E0,42.86,42.86,0,No,No,Female,Direct,0,INFRA,Bangalore,24,Joined,0
1738,2322742,Yes,63,60,E2,51.52,51.52,0,No,No,Female,Direct,6,BFSI,Bangalore,31,Not Joined,1
1739,2322764,No,1,30,E1,38.3,11.7,-19.23,No,No,Male,Agency,3,ERS,Noida,26,Not Joined,1
1740,2322784,Yes,4,30,E1,38.3,11.7,-19.23,No,No,Female,Agency,3,ERS,Noida,26,Not Joined,1
1741,2322835,No,6,30,E1,30,25,-3.85,No,No,Female,Agency,5,ERS,Chennai,33,Joined,0
1742,2322839,Yes,2,30,E1,44.44,33.33,-7.69,No,No,Male,Direct,3,ETS,Bangalore,26,Not Joined,1
1743,2322842,Yes,58,30,E1,78.44,78.44,0,No,No,Male,Direct,3,ETS,Bangalore,24,Not Joined,1
1744,2322844,Yes,26,30,E1,19.05,19.05,0,No,No,Male,Direct,3,ETS,Noida,27,Joined,0
1745,2322880,Yes,71,60,E2,67.74,44.52,-13.85,No,No,Male,Agency,8,ERS,Chennai,32,Joined,0
1746,2322889,No,65,60,E1,85.19,66.67,-10,No,No,Male,Agency,3,ERS,Chennai,25,Joined,0
1747,2322902,Yes,97,60,E1,97.37,73.68,-12,No,No,Male,Agency,4,ERS,Bangalore,30,Joined,0
1748,2322906,Yes,1,30,E1,38.89,56.94,13,No,No,Male,Direct,8,BFSI,Mumbai,31,Joined,0
1749,2322908,No,0,30,E1,56.25,50,-4,No,No,Male,Agency,5,ERS,Chennai,32,Not Joined,1
1750,2322933,No,1,60,E1,66.67,50,-10,No,No,Male,Direct,3,ERS,Chennai,26,Joined,0
1751,2323037,Yes,2,30,E1,7.69,7.69,0,No,No,Female,Direct,4,BFSI,Chennai,26,Joined,0
1752,2323061,No,2,30,E1,33.33,16.67,-12.5,No,No,Male,Agency,3,ERS,Chennai,31,Not Joined,1
1753,2323100,No,3,60,E1,33.33,52.22,14.17,No,No,Female,Agency,4,ERS,Noida,29,Joined,0
1754,2323115,Yes,20,30,E2,42.86,42.86,0,No,No,Male,Direct,3,INFRA,Bangalore,28,Joined,0
1755,2323127,No,38,90,E1,20.37,20.37,0,No,No,Male,Agency,5,BFSI,Bangalore,32,Joined,0
1756,2323202,Yes,39,30,E2,21.14,21.14,0,No,No,Male,Direct,5,INFRA,Noida,31,Not Joined,1
1757,2323213,Yes,12,60,E1,45.63,28.16,-12,No,No,Male,Agency,4,ERS,Chennai,27,Not Joined,1
1758,2323216,No,4,90,E2,32.53,34.94,1.82,No,No,Male,Direct,7,EAS,Chennai,30,Not Joined,1
1759,2323276,Yes,10,30,E1,66.67,83.33,10,No,No,Male,Direct,4,INFRA,Noida,30,Joined,0
1760,2323320,No,0,60,E2,35.84,32.07,-2.78,No,No,Male,Direct,4,INFRA,Noida,25,Joined,0
1761,2323353,No,3,30,E1,67.79,67.79,0,No,No,Male,Direct,3,CSMP,Noida,24,Not Joined,1
1762,2323406,Yes,6,30,E1,79.49,58.97,-11.43,No,No,Male,Direct,3,CSMP,Noida,26,Joined,0
1763,2323420,Yes,1,60,E2,26.98,23.81,-2.5,No,No,Male,Direct,6,INFRA,Noida,28,Joined,0
1764,2323426,Yes,7,90,E1,9.09,-4.55,-12.5,No,No,Male,Agency,3,ERS,Noida,31,Joined,0
1765,2325910,Yes,3,30,E2,15.38,17.95,2.22,No,No,Male,Agency,6,ERS,Chennai,30,Joined,0
1766,2325933,No,0,0,E1,11.11,-16.67,-25,No,No,Female,Direct,1,INFRA,Noida,24,Joined,0
1767,2326125,Yes,7,30,E1,22.22,22.22,0,No,No,Male,Direct,2,INFRA,Chennai,25,Joined,0
1768,2326727,No,0,60,E1,22.22,16.67,-4.55,No,No,Female,Agency,3,ERS,Chennai,28,Joined,0
1769,2327989,Yes,31,30,E1,28.05,28.05,0,No,No,Female,Agency,3,ERS,Chennai,25,Joined,0
1770,2328076,No,2,30,E1,45.45,29.55,-10.94,No,No,Male,Direct,1,ERS,Bangalore,26,Joined,0
1771,2328085,No,0,0,E2,-10.19,-10.19,0,Yes,No,Male,Direct,3,INFRA,Bangalore,31,Not Joined,1
1772,2328118,No,1,30,E2,46,46,0,No,No,Male,Direct,5,INFRA,Noida,35,Joined,0
1773,2328121,No,1,30,E3,36.36,36.36,0,No,No,Male,Direct,7,INFRA,Noida,30,Joined,0
1774,2328145,Yes,3,30,E2,25,18.33,-5.33,No,No,Male,Direct,7,AXON,Bangalore,31,Joined,0
1775,2328172,No,3,30,E1,14.11,14.11,0,No,No,Female,Direct,2,INFRA,Chennai,24,Joined,0
1776,2328181,No,3,60,E2,50,36.67,-8.89,No,No,Male,Direct,2,INFRA,Mumbai,26,Joined,0
1777,2328182,Yes,2,30,E2,8.11,8.11,0,No,No,Male,Direct,9,ETS,Noida,35,Joined,0
1778,2328202,Yes,6,60,E2,50,100,33.33,No,No,Female,Direct,8,ERS,Bangalore,32,Not Joined,1
1779,2328204,Yes,12,30,E1,25,25,0,No,No,Male,Direct,3,ERS,Chennai,27,Joined,0
1780,2328234,No,103,30,E1,42.86,30,-9,No,No,Male,Direct,8,ERS,Bangalore,34,Joined,0
1781,2328236,Yes,74,60,E1,41.18,41.18,0,No,No,Female,Direct,3,ERS,Chennai,25,Joined,0
1782,2328251,No,7,60,E1,64.27,49.08,-9.25,No,No,Male,Direct,5,ERS,Chennai,28,Not Joined,1
1783,2328276,No,3,30,E3,34.45,34.45,0,No,No,Male,Direct,9,ETS,Chennai,36,Joined,0
1784,2328282,Yes,3,30,E1,43.27,43.27,0,No,No,Female,Direct,2,ETS,Bangalore,25,Joined,0
1785,2328283,No,4,45,E1,53.06,42.86,-6.67,No,No,Male,Direct,3,ERS,Chennai,25,Joined,0
1786,2328289,No,6,60,E1,87.5,35.42,-27.78,No,No,Male,Direct,2,ERS,Chennai,24,Not Joined,1
1787,2328309,Yes,37,30,E3,30,30,0,No,No,Male,Agency,7,INFRA,Hyderabad,34,Joined,0
1788,2328311,Yes,56,60,E2,31.25,28.13,-2.38,No,No,Male,Direct,6,AXON,Bangalore,33,Joined,0
1789,2328315,No,2,60,E2,29.41,23.53,-4.55,No,No,Male,Direct,6,ERS,Chennai,34,Not Joined,1
1790,2328316,Yes,63,60,E3,29.41,35.29,4.55,No,No,Male,Agency,11,ETS,Bangalore,36,Joined,0
1791,2328350,Yes,92,90,E2,18.75,18.75,0,No,No,Female,Employee Referral,7,ETS,Chennai,32,Joined,0
1792,2328418,Yes,35,30,E1,40.85,26.76,-10,No,No,Male,Direct,1,INFRA,Chennai,24,Joined,0
1793,2328432,Yes,1,30,E1,39.16,39.16,0,No,No,Male,Direct,2,INFRA,Noida,24,Joined,0
1794,2328438,No,2,60,E1,33.33,16.67,-12.5,No,No,Female,Direct,3,ERS,Chennai,24,Not Joined,1
1795,2328445,Yes,28,30,E1,56.25,30.21,-16.67,No,No,Male,Direct,1,AXON,Chennai,31,Joined,0
1796,2328458,Yes,0,30,E1,17.86,7.14,-9.09,No,No,Female,Direct,1,INFRA,Noida,24,Joined,0
1797,2328460,No,1,30,E1,24,24,0,No,No,Male,Direct,1,INFRA,Noida,24,Joined,0
1798,2328468,Yes,9,30,E1,86.92,63.55,-12.5,No,No,Female,Direct,3,ERS,Chennai,26,Not Joined,1
1799,2328548,Yes,69,30,E2,34.72,34.72,0,No,No,Male,Direct,6,INFRA,Noida,32,Joined,0
1800,2328549,Yes,70,60,E2,30.91,35.84,3.76,No,No,Male,Direct,6,INFRA,Chennai,34,Joined,0
1801,2328609,Yes,36,60,E1,60.71,29.46,-19.44,No,No,Male,Agency,3,ETS,Bangalore,27,Joined,0
1802,2328635,No,1,30,E1,43.05,43.05,0,No,No,Male,Direct,2,INFRA,Chennai,27,Joined,0
1803,2328686,Yes,28,90,E2,46.67,46.67,0,No,No,Male,Direct,7,EAS,Noida,31,Joined,0
1804,2330428,No,0,30,E1,31.58,30,-1.2,No,No,Male,Direct,4,ERS,Chennai,28,Joined,0
1805,2340930,Yes,3,45,E2,42.86,42.86,0,No,No,Male,Direct,9,EAS,Hyderabad,37,Joined,0
1806,2340943,Yes,23,60,E3,30,15,-11.54,No,No,Male,Direct,6,INFRA,Noida,33,Not Joined,1
1807,2340950,Yes,25,30,E2,35.14,35.14,0,No,No,Male,Direct,8,BFSI,Bangalore,31,Not Joined,1
1808,2340999,Yes,11,30,E2,16.36,0,-14.06,No,No,Female,Agency,9,ERS,Bangalore,36,Joined,0
1809,2341079,No,0,30,E3,23.08,23.08,0,No,No,Male,Direct,9,ETS,Bangalore,35,Joined,0
1810,2341092,Yes,34,30,E1,25,25,0,No,No,Male,Agency,4,CSMP,Noida,26,Joined,0
1811,2341114,Yes,92,30,E1,57.89,31.32,-16.83,No,No,Male,Direct,4,ERS,Bangalore,31,Joined,0
1812,2341169,No,2,60,E1,38.16,31.58,-4.76,No,No,Male,Direct,3,ERS,Chennai,29,Joined,0
1813,2341181,No,6,30,E1,45.77,45.77,0,No,No,Male,Agency,3,ERS,Chennai,25,Joined,0
1814,2341189,Yes,2,60,E1,84.05,84.05,0,No,No,Male,Direct,3,EAS,Noida,27,Joined,0
1815,2341195,Yes,2,30,E1,87.19,87.19,0,No,No,Male,Employee Referral,2,INFRA,Noida,25,Joined,0
1816,2341196,Yes,19,30,E1,11.11,22.22,10,No,No,Male,Direct,3,INFRA,Chennai,26,Joined,0
1817,2341197,No,40,30,E1,16.67,-23.33,-34.29,No,No,Male,Direct,3,INFRA,Chennai,28,Not Joined,1
1818,2341198,No,2,30,E1,53.85,66.15,8,No,No,Female,Direct,1,INFRA,Chennai,25,Joined,0
1819,2341226,No,1,30,E1,18.18,18.18,0,No,No,Male,Direct,4,ETS,Chennai,31,Joined,0
1820,2341246,No,0,60,E3,14.29,19.29,4.38,No,No,Male,Agency,9,INFRA,Noida,39,Not Joined,1
1821,2341250,Yes,49,60,E2,33.33,28,-4,No,No,Male,Direct,6,AXON,Bangalore,38,Joined,0
1822,2341260,Yes,24,60,E3,33.33,33.33,0,No,No,Female,Agency,10,ERS,Noida,34,Joined,0
1823,2341276,Yes,27,30,E2,36.36,127.27,66.67,No,No,Male,Agency,5,INFRA,Noida,26,Not Joined,1
1824,2341282,No,31,60,E2,33.33,33.33,0,No,No,Female,Agency,6,ERS,Noida,34,Joined,0
1825,2341304,Yes,1,30,E1,25,25,0,No,No,Male,Direct,4,EAS,Chennai,27,Joined,0
1826,2341321,No,2,30,E1,8.7,-13.04,-20,No,No,Male,Direct,3,INFRA,Mumbai,27,Joined,0
1827,2341328,Yes,110,60,E1,66.67,54.76,-7.14,No,No,Male,Direct,3,BFSI,Bangalore,32,Not Joined,1
1828,2341343,Yes,5,60,E2,60,60,0,No,No,Male,Direct,9,ERS,Bangalore,33,Joined,0
1829,2341375,No,1,60,E1,29.31,-3.45,-25.33,No,No,Male,Direct,4,ERS,Noida,30,Not Joined,1
1830,2341377,No,44,60,E2,28.57,20,-6.67,No,No,Male,Agency,6,ERS,Noida,36,Joined,0
1831,2341380,No,49,60,E1,51.16,51.16,0,No,No,Male,Direct,2,ERS,Chennai,26,Not Joined,1
1832,2341385,Yes,55,60,E2,22.73,15.45,-5.93,No,No,Male,Direct,7,CSMP,Noida,38,Joined,0
1833,2341463,No,2,30,E1,25,25,0,No,No,Male,Direct,4,ETS,Chennai,28,Joined,0
1834,2341532,No,2,45,E2,95.65,95.65,0,No,No,Male,Direct,4,INFRA,Chennai,37,Joined,0
1835,2341540,No,34,30,E1,19.57,19.57,0,No,No,Male,Agency,3,BFSI,Bangalore,30,Joined,0
1836,2341573,No,45,45,E1,44.58,44.58,0,No,No,Male,Direct,3,BFSI,Mumbai,27,Joined,0
1837,2341594,Yes,29,30,E1,38.89,45.83,5,No,No,Male,Direct,3,ERS,Chennai,26,Joined,0
1838,2341609,No,0,90,E1,62.5,37.5,-15.38,No,No,Female,Direct,3,ERS,Chennai,25,Joined,0
1839,2341882,No,5,30,E2,33.33,47.22,10.42,No,No,Male,Agency,8,ERS,Bangalore,30,Joined,0
1840,2344320,Yes,4,30,E1,52.78,45.83,-4.55,No,No,Male,Agency,3,ERS,Noida,26,Joined,0
1841,2344393,No,4,30,E1,42.86,22.45,-14.29,No,No,Male,Direct,2,ERS,Bangalore,27,Joined,0
1842,2344417,No,1,60,E1,62.5,62.5,0,No,No,Male,Direct,3,ETS,Bangalore,27,Joined,0
1843,2344479,Yes,56,30,E2,15.79,15.79,0,No,No,Male,Direct,8,EAS,Bangalore,45,Joined,0
1844,2344493,Yes,5,0,E2,16.67,16.67,0,Yes,No,Male,Employee Referral,7,ERS,Bangalore,32,Joined,0
1845,2344496,Yes,15,30,E1,150,150,0,No,No,Male,Direct,2,ERS,Chennai,26,Joined,0
1846,2344500,No,33,30,E1,54.76,30.95,-15.38,No,No,Male,Agency,5,ERS,Chennai,28,Not Joined,1
1847,2344524,No,1,30,E2,16.67,16.67,0,No,No,Male,Direct,4,INFRA,Hyderabad,32,Not Joined,1
1848,2344526,Yes,17,30,E1,42.86,21.43,-15,No,No,Male,Agency,3,ERS,Chennai,28,Joined,0
1849,2344555,No,22,30,E1,28.57,25,-2.78,No,No,Male,Agency,2,ERS,Chennai,26,Joined,0
1850,2344561,No,50,30,E1,35,43.75,6.48,No,No,Male,Agency,3,ERS,Chennai,26,Joined,0
1851,2344564,Yes,38,45,E2,44.93,44.93,0,No,No,Male,Agency,6,EAS,Noida,31,Joined,0
1852,2344571,No,37,60,E1,75,62.5,-7.14,No,No,Male,Agency,4,ERS,Chennai,25,Not Joined,1
1853,2344591,Yes,126,30,E1,28.21,34.62,5,No,No,Male,Agency,3,ERS,Chennai,30,Not Joined,1
1854,2344626,No,0,90,E1,34.48,25.17,-6.92,No,No,Male,Direct,6,ERS,Chennai,32,Joined,0
1855,2344637,Yes,12,60,E2,16,20,3.45,No,No,Male,Direct,8,ERS,Chennai,32,Not Joined,1
1856,2344675,No,13,30,E2,29.73,29.73,0,No,No,Male,Direct,10,ERS,Bangalore,33,Joined,0
1857,2344696,Yes,15,30,E2,15.38,15.38,0,No,No,Male,Direct,5,INFRA,Noida,30,Joined,0
1858,2344720,Yes,18,30,E1,63.64,63.64,0,No,No,Male,Direct,1,INFRA,Chennai,25,Joined,0
1859,2344721,No,1,60,E1,53.85,41.54,-8,No,No,Male,Agency,6,CSMP,Chennai,31,Joined,0
1860,2344760,Yes,69,90,E1,47.73,19.32,-19.23,No,No,Male,Agency,3,ERS,Chennai,26,Not Joined,1
1861,2344790,No,0,30,E1,28.57,25,-2.78,No,No,Male,Agency,3,ERS,Chennai,30,Joined,0
1862,2344801,Yes,2,30,E1,25,16.25,-7,No,No,Female,Direct,3,ERS,Chennai,27,Joined,0
1863,2344809,Yes,45,30,E1,38.89,18.06,-15,No,No,Male,Direct,4,BFSI,Bangalore,28,Joined,0
1864,2344843,No,1,90,E1,67.36,49.58,-10.63,No,No,Male,Agency,4,BFSI,Gurgaon,27,Not Joined,1
1865,2344866,No,4,30,E1,87.5,87.5,0,No,No,Male,Agency,4,BFSI,Gurgaon,28,Joined,0
1866,2344890,No,1,30,E2,64.46,60.7,-2.29,No,No,Male,Direct,5,INFRA,Noida,33,Joined,0
1867,2344948,No,1,30,E1,20.83,-10,-25.52,No,No,Male,Direct,1,INFRA,Noida,30,Joined,0
1868,2344972,No,129,30,E1,28,20,-6.25,No,No,Male,Direct,2,INFRA,Noida,28,Not Joined,1
1869,2345008,No,124,60,E1,26.23,26.23,0,No,No,Female,Direct,6,CSMP,Noida,31,Not Joined,1
1870,2345026,No,6,60,E1,128.57,100,-12.5,No,No,Male,Agency,4,BFSI,Bangalore,27,Not Joined,1
1871,2345033,No,1,90,E2,60,60,0,No,No,Male,Direct,6,ERS,Bangalore,31,Joined,0
1872,2345141,Yes,48,60,E1,100,100,0,No,Yes,Male,Agency,4,Healthcare,Noida,29,Joined,0
1873,2345154,Yes,96,90,E3,25,250,180,No,No,Male,Employee Referral,10,INFRA,Noida,36,Joined,0
1874,2345184,No,1,60,E2,44.44,38.89,-3.85,No,No,Male,Direct,6,INFRA,Chennai,31,Joined,0
1875,2345246,Yes,1,30,E2,49.33,49.33,0,No,No,Female,Employee Referral,7,BFSI,Mumbai,29,Joined,0
1876,2345361,No,37,30,E3,36.29,36.29,0,No,No,Male,Direct,5,INFRA,Chennai,29,Joined,0
1877,2347639,No,0,30,E2,36.36,27.27,-6.67,No,No,Male,Direct,4,INFRA,Noida,31,Joined,0
1878,2347665,No,1,30,E2,37.5,30,-5.45,No,No,Male,Direct,4,INFRA,Noida,31,Joined,0
1879,2347682,No,3,60,E1,53.85,45.05,-5.71,No,No,Female,Direct,4,ERS,Chennai,28,Not Joined,1
1880,2347707,Yes,26,30,E1,138.1,74.6,-26.67,No,No,Male,Direct,1,AXON,Chennai,24,Joined,0
1881,2347709,No,14,30,E2,32.35,32.35,0,No,No,Female,Direct,5,ERS,Chennai,29,Joined,0
1882,2347714,No,53,60,E3,35,30,-3.7,No,No,Female,Employee Referral,7,INFRA,Noida,31,Joined,0
1883,2347794,No,1,60,E1,38.89,-6.44,-32.64,No,No,Male,Direct,3,INFRA,Bangalore,27,Joined,0
1884,2347817,No,15,30,E1,14.75,-12.57,-23.81,No,No,Male,Agency,4,ERS,Chennai,29,Not Joined,1
1885,2347820,No,0,90,E2,27.27,18.18,-7.14,No,No,Male,Direct,6,AXON,Noida,29,Joined,0
1886,2347823,Yes,18,60,E1,29.64,29.64,0,No,No,Male,Agency,5,ERS,Chennai,28,Joined,0
1887,2347830,No,4,30,E2,30.77,22.47,-6.34,No,No,Male,Direct,6,INFRA,Noida,32,Not Joined,1
1888,2347861,Yes,18,30,E2,37.25,82.35,32.86,No,No,Male,Agency,6,ERS,Hyderabad,36,Joined,0
1889,2347883,Yes,32,30,E1,39.29,39.29,0,No,No,Male,Direct,2,ERS,Chennai,25,Joined,0
1890,2347905,No,31,60,E2,42.86,42.86,0,No,No,Male,Direct,4,INFRA,Chennai,27,Joined,0
1891,2347925,Yes,84,90,E1,66.67,36.36,-18.18,No,No,Male,Direct,3,BFSI,Bangalore,27,Not Joined,1
1892,2347926,Yes,27,90,E1,86.05,62.79,-12.5,No,No,Male,Employee Referral,5,ERS,Chennai,28,Joined,0
1893,2347958,No,6,0,E1,79.17,56.25,-12.79,No,No,Male,Direct,2,ERS,Bangalore,24,Not Joined,1
1894,2347971,Yes,3,45,E1,70.73,28.05,-25,No,No,Male,Direct,3,ERS,Chennai,25,Joined,0
1895,2347978,No,1,30,E1,50,21.88,-18.75,No,No,Male,Direct,2,ERS,Chennai,24,Joined,0
1896,2347983,Yes,54,60,E2,50.94,41.51,-6.25,No,No,Female,Direct,6,ERS,Chennai,29,Joined,0
1897,2347985,No,5,90,E2,15.38,11.54,-3.33,No,No,Male,Agency,8,ERS,Bangalore,31,Joined,0
1898,2348009,Yes,57,45,E1,52.17,34.78,-11.43,No,No,Male,Agency,4,BFSI,Bangalore,27,Joined,0
1899,2348023,Yes,54,60,E1,18.18,18.18,0,No,No,Female,Direct,3,AXON,Noida,29,Not Joined,1
1900,2348036,No,21,30,E1,10,10,0,No,No,Male,Agency,3,BFSI,Bangalore,27,Not Joined,1
1901,2348060,No,2,30,E1,50,62.5,8.33,No,No,Male,Direct,4,INFRA,Mumbai,32,Joined,0
1902,2348066,No,0,30,E1,38.89,33.33,-4,No,No,Male,Agency,3,BFSI,Bangalore,28,Joined,0
1903,2348070,No,40,60,E1,59.31,17.65,-26.15,No,No,Male,Agency,3,BFSI,Bangalore,27,Not Joined,1
1904,2348085,Yes,15,30,E1,30,20,-7.69,No,No,Male,Agency,4,BFSI,Bangalore,30,Joined,0
1905,2348090,Yes,85,60,E3,50,25,-16.67,No,No,Male,Agency,9,ETS,Noida,33,Joined,0
1906,2348093,No,37,30,E1,30.43,19.57,-8.33,No,No,Male,Direct,3,BFSI,Bangalore,25,Joined,0
1907,2348102,Yes,16,30,E1,38.89,33.33,-4,No,No,Male,Agency,4,BFSI,Bangalore,31,Joined,0
1908,2348103,No,37,30,E2,36.78,36.78,0,No,Yes,Male,Direct,2,INFRA,Noida,25,Joined,0
1909,2348104,No,37,30,E1,113.18,113.18,0,No,No,Male,Agency,5,BFSI,Bangalore,30,Joined,0
1910,2348139,Yes,55,30,E1,57.14,37.14,-12.73,No,No,Male,Agency,4,BFSI,Bangalore,28,Joined,0
1911,2348170,No,7,30,E1,73.91,69.57,-2.5,No,No,Male,Agency,2,ERS,Chennai,28,Joined,0
1912,2348181,No,3,60,E2,42.86,42.86,0,No,No,Male,Agency,5,INFRA,Chennai,27,Joined,0
1913,2348198,Yes,31,30,E1,37.93,34.48,-2.5,No,No,Male,Agency,2,ERS,Chennai,25,Joined,0
1914,2348209,No,1,30,E2,42.86,33.41,-6.61,No,No,Male,Direct,5,INFRA,Noida,30,Not Joined,1
1915,2348305,Yes,13,90,E2,35.14,21.62,-10,No,No,Male,Direct,7,BFSI,Bangalore,35,Joined,0
1916,2348410,No,1,60,E1,87.5,79.17,-4.44,No,No,Male,Direct,1,CSMP,Bangalore,24,Joined,0
1917,2348443,No,12,30,E1,50,62.5,8.33,No,No,Female,Direct,5,ERS,Chennai,30,Joined,0
1918,2348599,Yes,41,90,E2,29.94,29.94,0,No,No,Male,Direct,7,ETS,Chennai,33,Joined,0
1919,2349422,No,1,60,E2,50,50,0,No,No,Male,Direct,6,INFRA,Noida,28,Joined,0
1920,2349443,Yes,1,60,E2,50,110,40,No,No,Male,Direct,7,INFRA,Gurgaon,31,Joined,0
1921,2349485,Yes,21,60,E2,40,40,0,No,No,Male,Direct,12,INFRA,Bangalore,32,Joined,0
1922,2350880,Yes,43,60,E1,50.94,37.74,-8.75,No,No,Male,Agency,6,BFSI,Bangalore,33,Not Joined,1
1923,2351269,No,31,30,E2,48.1,28.35,-13.33,No,No,Male,Agency,8,BFSI,Bangalore,39,Joined,0
1924,2351414,No,4,30,E2,43.2,25.3,-12.5,No,No,Male,Agency,8,BFSI,Bangalore,32,Not Joined,1
1925,2351522,No,29,30,E1,34.15,21.95,-9.09,No,No,Male,Direct,6,BFSI,Bangalore,31,Joined,0
1926,2351527,No,81,90,E2,39.1,25.96,-9.45,No,No,Male,Direct,8,BFSI,Bangalore,33,Not Joined,1
1927,2351533,Yes,8,30,E1,23.6,23.6,0,No,No,Male,Agency,3,Healthcare,Noida,31,Joined,0
1928,2351549,No,9,30,E2,38.89,28.89,-7.2,No,No,Male,Direct,8,BFSI,Bangalore,37,Joined,0
1929,2351587,No,4,30,E2,28.76,18.03,-8.33,No,No,Male,Agency,7,BFSI,Bangalore,33,Not Joined,1
1930,2351651,Yes,26,30,E2,70.45,59.09,-6.67,No,No,Male,Agency,4,EAS,Chennai,30,Not Joined,1
1931,2351713,Yes,19,30,E1,0,-18.75,-18.75,No,No,Male,Agency,4,BFSI,Bangalore,30,Joined,0
1932,2351722,Yes,59,60,E1,60.38,34.91,-15.88,No,No,Male,Agency,3,BFSI,Gurgaon,29,Joined,0
1933,2351755,No,35,60,E2,108.33,74.64,-16.17,No,No,Male,Agency,2,INFRA,Noida,26,Joined,0
1934,2351781,Yes,65,45,E1,54.49,43.26,-7.27,No,No,Male,Agency,3,BFSI,Gurgaon,28,Not Joined,1
1935,2351783,Yes,86,60,E1,46,21,-17.12,No,No,Male,Agency,3,BFSI,Gurgaon,29,Joined,0
1936,2351805,Yes,72,60,E2,57.14,41.43,-10,No,No,Male,Agency,6,BFSI,Bangalore,30,Joined,0
1937,2351823,Yes,25,30,E1,57.14,37.14,-12.73,No,No,Male,Agency,3,BFSI,Bangalore,27,Joined,0
1938,2351837,No,41,30,E1,47.06,41.18,-4,No,No,Male,Agency,3,BFSI,Bangalore,32,Not Joined,1
1939,2351842,Yes,26,30,E1,92.31,84.62,-4,No,No,Male,Agency,3,BFSI,Bangalore,27,Joined,0
1940,2351858,No,4,60,E2,44.44,22.22,-15.38,No,No,Male,Direct,8,INFRA,Chennai,35,Joined,0
1941,2351875,No,5,60,E2,33.33,26.67,-5,No,No,Female,Agency,7,BFSI,Bangalore,30,Not Joined,1
1942,2351880,No,3,30,E1,71.05,73.68,1.54,No,No,Male,Agency,4,ERS,Chennai,29,Joined,0
1943,2351887,No,4,30,E1,37.5,37.5,0,No,No,Male,Direct,3,ETS,Bangalore,27,Joined,0
1944,2351892,Yes,27,30,E1,71.88,50,-12.73,No,No,Male,Agency,4,BFSI,Bangalore,29,Joined,0
1945,2351895,Yes,68,60,E1,87.67,47.45,-21.43,No,No,Male,Agency,3,BFSI,Gurgaon,29,Joined,0
1946,2351897,Yes,21,60,E3,25,162.5,110,No,No,Male,Employee Referral,6,INFRA,Noida,34,Joined,0
1947,2351902,No,4,30,E1,38.89,38.89,0,No,No,Male,Direct,3,ETS,Bangalore,26,Joined,0
1948,2351912,No,10,90,E2,30.72,17.65,-10,No,No,Male,Direct,8,BFSI,Chennai,33,Not Joined,1
1949,2351922,No,8,30,E1,40,40,0,No,No,Male,Agency,3,ERS,Chennai,26,Joined,0
1950,2351930,Yes,37,30,E1,20.69,13.79,-5.71,No,No,Male,Employee Referral,4,ERS,Chennai,27,Joined,0
1951,2351957,Yes,13,60,E2,25.39,22.26,-2.5,No,No,Male,Agency,6,BFSI,Bangalore,29,Joined,0
1952,2351967,Yes,77,45,E2,82.53,30.38,-28.57,No,No,Male,Agency,9,BFSI,Bangalore,33,Joined,0
1953,2351969,No,3,30,E2,40,28.57,-8.16,No,No,Male,Direct,3,INFRA,Hyderabad,27,Joined,0
1954,2351970,Yes,7,30,E2,41.67,33.33,-5.88,No,No,Male,Agency,7,EAS,Hyderabad,30,Joined,0
1955,2351976,No,6,30,E2,30.95,30.95,0,No,No,Male,Direct,4,INFRA,Noida,28,Joined,0
1956,2351989,No,116,30,E1,58.73,41.09,-11.11,No,No,Male,Agency,5,BFSI,Bangalore,30,Not Joined,1
1957,2352009,Yes,17,30,E1,32.2,32.2,0,No,No,Male,Direct,3,INFRA,Bangalore,24,Joined,0
1958,2352030,No,0,30,E2,11.76,-1.18,-11.58,No,No,Male,Direct,3,INFRA,Chennai,30,Joined,0
1959,2352035,No,33,60,E1,75,-12.5,-50,No,No,Male,Direct,1,ERS,Bangalore,25,Joined,0
